user_id,item_id,type,color,material,size,season,style,favorite,special_property
39,757,T-shirt,Black,Cotton,M,Spring/Autumn,Evening,0,Waterproof
39,758,Blazer,Beige,Jeans,L,Spring/Autumn,Sporty,0,None
39,759,Sweatshirt,Green,Polyester,L,Spring/Autumn,Casual,0,Windproof
39,760,Jacket,Beige,Wool,XS,All-year,Casual,1,Non-restrictive
39,761,Jacket,Red,Wool,S,Summer,Casual,0,Breathable
39,762,Jacket,Gray,Polyester,S,Summer,Casual,0,Quick-drying
39,763,Jacket,Blue,Jeans,XL,All-year,Casual,0,None
39,764,Jacket,Green,Jeans,L,Spring/Autumn,Casual,1,None
39,765,Trousers,Black,Polyester,XS,Summer,Formal,0,None
39,766,Shorts,Beige,Wool,S,All-year,Sporty,1,Quick-drying
39,767,Shorts,Red,Cotton,XS,All-year,Casual,1,None
39,768,Trousers,Blue,Jeans,XS,Spring/Autumn,Formal,0,Windproof
39,769,Skirt,Blue,Polyester,M,Summer,Evening,0,Breathable
40,770,Shirt,White,Wool,XS,Summer,Sporty,0,Anti-chafing
40,771,Blazer,Beige,Linen,XXL,Summer,Evening,0,None
40,772,Sweater,Black,Jeans,S,Summer,Formal,0,Non-restrictive
40,773,Sweater,White,Jeans,M,Spring/Autumn,Evening,0,Windproof
40,774,T-shirt,Blue,Leather,XL,Winter,Casual,0,Insulated
40,775,Jacket,Gray,Polyester,L,Summer,Formal,1,Windproof
40,776,Coat,White,Wool,S,All-year,Casual,0,None
40,777,Jacket,White,Linen,M,All-year,Sporty,0,Quick-drying
40,778,Jacket,Green,Linen,XXL,Winter,Formal,0,Windproof
40,779,Coat,Beige,Jeans,L,Spring/Autumn,Casual,1,Insulated
40,780,Shorts,Green,Cotton,L,Summer,Evening,1,None
40,781,Trousers,Green,Linen,XL,Winter,Sporty,0,Waterproof
40,782,Shorts,Green,Linen,L,Summer,Casual,0,Non-restrictive
40,783,Shorts,Gray,Linen,M,Summer,Formal,0,Anti-chafing
40,784,Shorts,Beige,Linen,XL,Spring/Autumn,Casual,0,Quick-drying
40,785,Coat,Black,Leather,XXL,Spring/Autumn,Formal,0,Non-restrictive
41,786,Shirt,Green,Wool,XXL,Winter,Casual,0,Quick-drying
41,787,Sweatshirt,Beige,Linen,XS,All-year,Sporty,0,Breathable
41,788,Sweatshirt,Beige,Cotton,L,Summer,Evening,1,Waterproof
41,789,Blazer,Red,Jeans,M,Summer,Formal,0,Anti-chafing
41,790,Sweatshirt,Black,Leather,S,Summer,Formal,0,Quick-drying
41,791,Coat,Black,Jeans,M,Summer,Casual,1,Windproof
41,792,Coat,Green,Polyester,M,Spring/Autumn,Formal,0,Quick-drying
41,793,Jacket,White,Jeans,XL,All-year,Sporty,0,Windproof
41,794,Coat,Green,Linen,S,All-year,Formal,0,Insulated
41,795,Coat,Blue,Linen,XS,All-year,Evening,0,Non-restrictive
41,796,Trousers,Black,Linen,L,All-year,Formal,0,Waterproof
41,797,Shorts,Blue,Leather,M,Spring/Autumn,Sporty,0,Insulated
41,798,Trousers,Black,Cotton,S,Spring/Autumn,Formal,0,Breathable
41,799,Skirt,Green,Polyester,L,Winter,Evening,0,None
41,800,Skirt,Gray,Polyester,XL,Winter,Evening,0,Insulated
41,801,Shirt,Blue,Wool,XS,Spring/Autumn,Formal,0,Insulated
41,802,Shirt,Red,Cotton,L,Winter,Casual,0,Insulated
41,803,Shirt,Red,Linen,S,Summer,Sporty,0,None
42,804,T-shirt,Black,Cotton,XXL,Winter,Casual,1,Anti-chafing
42,805,Sweatshirt,Red,Leather,XL,Winter,Formal,0,Waterproof
42,806,Shirt,Black,Linen,XXL,Spring/Autumn,Formal,0,Quick-drying
42,807,Blazer,Red,Cotton,XS,Summer,Evening,0,Breathable
42,808,T-shirt,Beige,Leather,M,Spring/Autumn,Sporty,1,Anti-chafing
42,809,Jacket,Blue,Jeans,XXL,Winter,Evening,0,Anti-chafing
42,810,Coat,Gray,Leather,XXL,Spring/Autumn,Sporty,0,Insulated
42,811,Jacket,Beige,Linen,S,Summer,Casual,1,Non-restrictive
42,812,Jacket,Blue,Jeans,M,Summer,Casual,0,Insulated
42,813,Jacket,Blue,Jeans,XXL,Winter,Sporty,1,Anti-chafing
42,814,Shorts,Red,Wool,XL,Summer,Casual,0,Insulated
42,815,Shorts,Gray,Polyester,XL,Summer,Evening,0,None
42,816,Shorts,White,Linen,L,All-year,Evening,0,Non-restrictive
42,817,Trousers,Blue,Leather,XXL,Winter,Evening,1,Breathable
42,818,Shorts,White,Polyester,XL,All-year,Casual,0,Anti-chafing
42,819,Coat,Green,Wool,XS,All-year,Evening,0,Windproof
42,820,Sweatshirt,Green,Linen,XS,All-year,Evening,0,Windproof
42,821,Coat,Blue,Leather,M,Summer,Casual,0,Breathable
43,822,Sweatshirt,Red,Leather,XL,Winter,Sporty,0,Quick-drying
43,823,Shirt,Black,Wool,S,All-year,Sporty,0,Insulated
43,824,Sweatshirt,Blue,Wool,L,All-year,Sporty,0,Windproof
43,825,Shirt,Black,Wool,M,Winter,Formal,0,None
43,826,Sweatshirt,Gray,Cotton,S,Spring/Autumn,Casual,1,None
43,827,Coat,Red,Jeans,M,All-year,Casual,1,Quick-drying
43,828,Jacket,Gray,Jeans,L,All-year,Sporty,1,Breathable
43,829,Coat,White,Leather,XS,Summer,Formal,0,Quick-drying
43,830,Jacket,Red,Wool,XS,All-year,Formal,0,Quick-drying
43,831,Jacket,White,Leather,S,Spring/Autumn,Sporty,1,Waterproof
43,832,Skirt,Gray,Leather,M,Summer,Evening,0,Windproof
43,833,Trousers,Red,Cotton,M,Spring/Autumn,Formal,0,Anti-chafing
43,834,Skirt,Beige,Jeans,XS,All-year,Formal,0,Non-restrictive
43,835,Skirt,Gray,Linen,S,Winter,Evening,1,Waterproof
43,836,Shorts,Gray,Cotton,S,Summer,Casual,0,Insulated
43,837,Shirt,Gray,Wool,L,Summer,Casual,0,Quick-drying
43,838,Shirt,Red,Cotton,L,All-year,Formal,0,Insulated
43,839,Jacket,Gray,Polyester,XS,Summer,Sporty,0,None
43,840,T-shirt,Red,Polyester,L,All-year,Sporty,0,Breathable
43,841,Trousers,Black,Linen,L,Summer,Evening,0,Windproof
43,842,Dress,Beige,Linen,XL,Summer,Sporty,1,Waterproof
44,843,Sweater,Red,Jeans,XXL,Winter,Sporty,0,Quick-drying
44,844,Sweatshirt,Black,Polyester,XL,All-year,Sporty,0,Non-restrictive
44,845,Shirt,Black,Polyester,XL,Winter,Formal,0,None
44,846,T-shirt,Green,Polyester,XXL,Summer,Formal,0,Insulated
44,847,Shirt,Green,Linen,XXL,Winter,Sporty,0,Breathable
44,848,Coat,Red,Leather,XS,All-year,Formal,0,Waterproof
44,849,Jacket,Beige,Leather,L,Winter,Formal,0,Windproof
44,850,Jacket,Red,Jeans,XL,Winter,Casual,1,Non-restrictive
44,851,Jacket,Blue,Linen,M,Winter,Evening,0,Anti-chafing
44,852,Jacket,Gray,Polyester,L,All-year,Formal,0,Non-restrictive
44,853,Skirt,Green,Wool,XXL,All-year,Evening,0,Windproof
44,854,Shorts,White,Cotton,S,Summer,Formal,0,Non-restrictive
44,855,Skirt,Black,Leather,M,Winter,Sporty,0,Non-restrictive
44,856,Shorts,Green,Wool,M,All-year,Formal,0,Non-restrictive
44,857,Shorts,Gray,Linen,XXL,Summer,Casual,0,None
44,858,Jacket,Black,Linen,L,All-year,Casual,0,None
44,859,Jacket,Green,Wool,XS,Spring/Autumn,Formal,1,Insulated
44,860,Jacket,Beige,Jeans,S,Summer,Formal,0,Anti-chafing
44,861,Sweater,Black,Wool,XXL,Spring/Autumn,Evening,0,Waterproof
44,862,Trousers,White,Linen,S,Winter,Evening,0,Quick-drying
44,863,Trousers,Beige,Wool,XXL,All-year,Casual,1,Waterproof
44,864,Dress,Gray,Linen,S,All-year,Evening,0,Quick-drying
45,865,T-shirt,Blue,Cotton,L,Spring/Autumn,Casual,0,Insulated
45,866,Shirt,Blue,Polyester,XXL,Spring/Autumn,Evening,0,Breathable
45,867,Blazer,Green,Leather,XS,Spring/Autumn,Formal,0,Waterproof
45,868,Shirt,Black,Leather,S,All-year,Sporty,0,Anti-chafing
45,869,Shirt,Beige,Cotton,M,All-year,Sporty,0,Waterproof
45,870,Jacket,Gray,Jeans,XL,Spring/Autumn,Evening,0,Windproof
45,871,Coat,Beige,Jeans,XXL,All-year,Formal,1,Quick-drying
45,872,Jacket,Red,Wool,XS,All-year,Evening,1,Anti-chafing
45,873,Jacket,White,Leather,S,All-year,Formal,0,None
45,874,Jacket,Gray,Leather,XXL,All-year,Evening,1,None
45,875,Shorts,Red,Leather,XXL,Spring/Autumn,Evening,0,Breathable
45,876,Skirt,Black,Leather,XS,Summer,Casual,0,Windproof
45,877,Shorts,Blue,Wool,XXL,Summer,Sporty,0,Non-restrictive
45,878,Skirt,Green,Cotton,M,Summer,Evening,0,Windproof
45,879,Shorts,Blue,Polyester,S,Spring/Autumn,Evening,0,Windproof
45,880,Blazer,Green,Cotton,XL,Winter,Evening,0,Anti-chafing
45,881,Sweater,Beige,Linen,XL,Winter,Casual,0,Quick-drying
45,882,Trousers,Black,Cotton,S,Winter,Casual,0,Insulated
45,883,Coat,Gray,Leather,M,Winter,Formal,1,Non-restrictive
45,884,Blazer,Blue,Cotton,M,Winter,Evening,0,Anti-chafing
45,885,Skirt,Green,Wool,XXL,Summer,Evening,0,Insulated
45,886,Dress,Black,Cotton,S,Summer,Sporty,1,Insulated
45,887,Coat,Blue,Cotton,XS,Winter,Sporty,0,None
46,888,Sweatshirt,Beige,Polyester,S,Summer,Casual,0,Anti-chafing
46,889,Shirt,Gray,Cotton,M,All-year,Sporty,0,Breathable
46,890,Sweater,Red,Polyester,L,Spring/Autumn,Evening,0,Non-restrictive
46,891,Sweatshirt,Beige,Cotton,XL,Summer,Formal,1,None
46,892,T-shirt,White,Linen,XL,All-year,Casual,0,Waterproof
46,893,Coat,Black,Leather,XL,Spring/Autumn,Formal,0,Anti-chafing
46,894,Coat,White,Wool,XXL,Spring/Autumn,Casual,0,Windproof
46,895,Coat,Green,Leather,S,Summer,Evening,0,Quick-drying
46,896,Coat,Black,Linen,XS,Spring/Autumn,Sporty,0,None
46,897,Jacket,Beige,Leather,XL,Winter,Formal,0,Non-restrictive
46,898,Shorts,White,Polyester,L,Spring/Autumn,Sporty,0,Waterproof
46,899,Skirt,Green,Polyester,L,Winter,Sporty,0,Waterproof
46,900,Shorts,Black,Wool,XXL,Spring/Autumn,Evening,0,Breathable
46,901,Shorts,Red,Wool,XXL,All-year,Formal,0,None
46,902,Skirt,Red,Cotton,L,All-year,Sporty,1,Insulated
46,903,Coat,Red,Jeans,M,Summer,Casual,1,Breathable
46,904,Skirt,Blue,Polyester,L,Spring/Autumn,Evening,0,Insulated
47,905,Blazer,Green,Wool,S,Winter,Evening,0,None
47,906,Shirt,Beige,Jeans,XL,Winter,Casual,0,Breathable
47,907,T-shirt,Black,Wool,XXL,Winter,Evening,1,Breathable
47,908,Blazer,Gray,Wool,S,Spring/Autumn,Casual,0,Non-restrictive
47,909,T-shirt,Blue,Linen,XXL,All-year,Sporty,0,Insulated
47,910,Coat,Beige,Jeans,L,All-year,Sporty,0,Anti-chafing
47,911,Jacket,Beige,Wool,XS,All-year,Evening,1,Quick-drying
47,912,Coat,White,Wool,M,Winter,Casual,0,Non-restrictive
47,913,Jacket,Green,Cotton,M,All-year,Casual,0,Anti-chafing
47,914,Jacket,Blue,Linen,XXL,All-year,Evening,0,None
47,915,Skirt,Green,Cotton,L,Spring/Autumn,Evening,0,Waterproof
47,916,Trousers,Gray,Polyester,XXL,All-year,Sporty,1,Non-restrictive
47,917,Shorts,Blue,Jeans,XL,Summer,Formal,0,None
47,918,Skirt,Gray,Linen,XS,Summer,Casual,0,Non-restrictive
47,919,Trousers,White,Leather,S,Winter,Formal,0,Non-restrictive
47,920,Coat,Gray,Wool,XXL,Winter,Casual,0,Insulated
47,921,Skirt,Gray,Leather,L,Summer,Casual,0,Windproof
47,922,Blazer,Black,Polyester,XS,All-year,Casual,0,Non-restrictive
47,923,Shirt,Red,Leather,S,Winter,Formal,0,Insulated
47,924,Blazer,Green,Linen,M,Summer,Casual,0,Anti-chafing
47,925,Shorts,White,Polyester,XS,All-year,Evening,0,Breathable
47,926,Coat,Black,Leather,XXL,All-year,Formal,1,Non-restrictive
47,927,Sweater,Beige,Cotton,XS,Spring/Autumn,Evening,0,Waterproof
48,928,T-shirt,Blue,Wool,XS,Spring/Autumn,Formal,0,Quick-drying
48,929,Sweatshirt,Gray,Jeans,S,All-year,Formal,0,None
48,930,Sweater,Green,Polyester,XXL,Summer,Casual,0,Non-restrictive
48,931,Blazer,Black,Cotton,S,All-year,Formal,0,Waterproof
48,932,Shirt,Black,Linen,M,All-year,Evening,0,Non-restrictive
48,933,Jacket,Gray,Jeans,S,Summer,Evening,1,Quick-drying
48,934,Jacket,Blue,Leather,XL,Winter,Formal,1,Non-restrictive
48,935,Jacket,Black,Wool,M,Winter,Evening,1,Windproof
48,936,Jacket,White,Jeans,XS,Summer,Evening,0,Non-restrictive
48,937,Coat,Gray,Cotton,L,All-year,Formal,0,Breathable
48,938,Shorts,Red,Jeans,XL,All-year,Casual,0,Insulated
48,939,Shorts,Gray,Polyester,S,Summer,Formal,0,Insulated
48,940,Shorts,Gray,Jeans,M,Spring/Autumn,Sporty,0,Quick-drying
48,941,Trousers,Blue,Polyester,XL,Summer,Evening,1,Breathable
48,942,Skirt,White,Wool,XS,All-year,Casual,1,Quick-drying
48,943,Coat,Black,Linen,XS,Spring/Autumn,Formal,0,Insulated
48,944,Trousers,Blue,Linen,XL,All-year,Evening,0,Breathable
48,945,Sweatshirt,Gray,Jeans,M,Winter,Formal,0,Insulated
48,946,Blazer,Red,Jeans,XXL,Spring/Autumn,Casual,0,Breathable
48,947,Blazer,Black,Jeans,M,Winter,Formal,0,Non-restrictive
48,948,Jacket,Black,Leather,L,All-year,Formal,0,Quick-drying
48,949,Jacket,Blue,Cotton,XL,Summer,Formal,0,Insulated
48,950,Jacket,Gray,Jeans,XL,Winter,Sporty,0,Non-restrictive
48,951,Shirt,White,Cotton,XS,All-year,Sporty,1,None
48,952,Shirt,Blue,Cotton,XS,Summer,Formal,0,Breathable
49,953,Shirt,Beige,Polyester,S,Winter,Evening,0,Quick-drying
49,954,Sweater,White,Polyester,M,All-year,Sporty,0,None
49,955,Sweatshirt,White,Jeans,M,Spring/Autumn,Casual,0,Windproof
49,956,Shirt,Black,Polyester,L,Winter,Sporty,0,Insulated
49,957,Sweatshirt,Gray,Polyester,XS,All-year,Formal,0,None
49,958,Coat,Green,Jeans,XS,Summer,Evening,0,None
49,959,Coat,White,Leather,XS,Winter,Evening,0,Breathable
49,960,Jacket,White,Linen,XS,Summer,Casual,0,Breathable
49,961,Jacket,Black,Wool,XL,Summer,Formal,1,None
49,962,Jacket,Green,Cotton,S,Winter,Evening,0,Anti-chafing
49,963,Trousers,White,Cotton,XXL,Summer,Casual,0,Waterproof
49,964,Shorts,Red,Wool,L,Summer,Casual,0,Non-restrictive
49,965,Skirt,Beige,Wool,S,Spring/Autumn,Formal,0,Waterproof
49,966,Trousers,Red,Cotton,S,Spring/Autumn,Casual,0,Insulated
49,967,Trousers,Blue,Cotton,L,Summer,Evening,1,Non-restrictive
49,968,Dress,White,Polyester,M,Spring/Autumn,Evening,0,Breathable
49,969,Jacket,Gray,Jeans,L,Spring/Autumn,Evening,1,Breathable
50,970,Sweater,White,Cotton,S,Winter,Evening,0,None
50,971,Blazer,Beige,Linen,XXL,Spring/Autumn,Evening,0,Insulated
50,972,T-shirt,Black,Polyester,XXL,All-year,Casual,0,Anti-chafing
50,973,Sweatshirt,Beige,Wool,L,Spring/Autumn,Casual,0,Waterproof
50,974,Sweatshirt,Gray,Cotton,L,Winter,Evening,0,Breathable
50,975,Jacket,Gray,Polyester,L,Winter,Casual,0,Quick-drying
50,976,Jacket,Black,Polyester,XS,All-year,Sporty,0,Insulated
50,977,Jacket,Red,Polyester,L,Spring/Autumn,Sporty,1,Non-restrictive
50,978,Jacket,Black,Linen,XXL,Spring/Autumn,Sporty,0,Anti-chafing
50,979,Jacket,Gray,Leather,L,Winter,Formal,0,Windproof
50,980,Trousers,Gray,Leather,M,Spring/Autumn,Sporty,0,Windproof
50,981,Trousers,Red,Wool,XL,All-year,Casual,0,Windproof
50,982,Skirt,Blue,Wool,S,Summer,Sporty,0,Insulated
50,983,Shorts,Blue,Leather,XXL,Summer,Formal,0,Anti-chafing
50,984,Skirt,Blue,Jeans,S,Spring/Autumn,Casual,0,Breathable
50,985,Shorts,Red,Jeans,L,All-year,Formal,0,Waterproof
50,986,Shorts,White,Cotton,M,Winter,Sporty,0,Quick-drying
50,987,Jacket,Red,Polyester,XL,Winter,Formal,0,Insulated
50,988,Sweatshirt,Black,Leather,M,Winter,Evening,0,Waterproof
50,989,Coat,Green,Wool,M,All-year,Casual,0,Insulated
50,990,Shirt,Black,Wool,L,Summer,Evening,0,Quick-drying
